,sessionId,timestamp,date,group,day,level,PlayerX,PlayerY
871,46nlmc4dbatyjaoi7i2i,2022-01-11 21:45:09.622,2022-11-01 22:45:09.000,3,1,1.0,1612.0,3115.0
872,46nlmc4dbatyjaoi7i2i,2022-01-11 21:45:09.790,2022-11-01 22:45:09.000,3,1,1.0,1655.0,3115.0
873,1a5wwotzbjq08vnfuyua,2022-01-11 21:45:10.456,2022-11-01 22:45:10.000,3,1,1.0,1180.0,1195.0
874,46nlmc4dbatyjaoi7i2i,2022-01-11 21:45:09.943,2022-11-01 22:45:09.000,3,1,1.0,1679.0,3105.0
875,46nlmc4dbatyjaoi7i2i,2022-01-11 21:45:10.098,2022-11-01 22:45:10.000,3,1,1.0,1679.0,3067.0
876,spc2yl71ibwk8osdahlp,2022-01-11 21:45:14.555,2022-11-01 22:45:14.000,1,2,3.0,1617.0,1055.0
877,1a5wwotzbjq08vnfuyua,2022-01-11 21:45:27.091,2022-11-01 22:45:27.000,3,1,1.0,3484.0,811.0
878,1a5wwotzbjq08vnfuyua,2022-01-11 21:45:27.464,2022-11-01 22:45:27.000,3,1,1.0,3484.0,811.0
879,1a5wwotzbjq08vnfuyua,2022-01-11 21:45:27.677,2022-11-01 22:45:27.000,3,1,1.0,3484.0,811.0
880,1a5wwotzbjq08vnfuyua,2022-01-11 21:45:27.870,2022-11-01 22:45:27.000,3,1,1.0,3484.0,796.0
881,1a5wwotzbjq08vnfuyua,2022-01-11 21:45:28.055,2022-11-01 22:45:28.000,3,1,1.0,3484.0,748.0
882,1a5wwotzbjq08vnfuyua,2022-01-11 21:45:28.642,2022-11-01 22:45:28.000,3,1,3.0,3619.0,729.0
883,spc2yl71ibwk8osdahlp,2022-01-11 21:45:28.589,2022-11-01 22:45:28.000,1,2,3.0,667.0,2563.0
884,telz6dr5wqxvg2orqymz,2022-01-11 21:45:37.904,2022-11-01 22:45:37.000,3,1,2.0,1790.0,451.0
885,ol3xw67gd00ueda6k5rf,2022-01-11 21:45:41.678,2022-11-01 15:45:41.000,1,1,3.0,0.0,0.0
886,ol3xw67gd00ueda6k5rf,2022-01-11 21:45:46.181,2022-11-01 15:45:46.000,1,1,1.0,0.0,0.0
887,4avbiz0vfqpub6gfu2xd,2022-01-11 21:45:46.509,2022-11-01 21:45:46.000,3,2,2.0,1382.0,2087.0
888,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:45:46.920,2022-11-01 21:45:46.000,3,2,1.0,1358.0,2289.0
889,1a5wwotzbjq08vnfuyua,2022-01-11 21:45:46.461,2022-11-01 22:45:46.000,3,1,3.0,3657.0,2308.0
890,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:45:48.284,2022-11-01 21:45:48.000,3,2,4.0,1358.0,2289.0
891,telz6dr5wqxvg2orqymz,2022-01-11 21:45:48.423,2022-11-01 22:45:48.000,3,1,1.0,2515.0,508.0
892,telz6dr5wqxvg2orqymz,2022-01-11 21:45:49.100,2022-11-01 22:45:49.000,3,1,1.0,2572.0,508.0
893,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:45:49.828,2022-11-01 21:45:49.000,3,2,4.0,1267.0,2289.0
894,46nlmc4dbatyjaoi7i2i,2022-01-11 21:45:50.924,2022-11-01 22:45:50.000,3,2,3.0,1113.0,1286.0
895,ol3xw67gd00ueda6k5rf,2022-01-11 21:45:52.751,2022-11-01 15:45:52.000,1,1,1.0,0.0,0.0
896,ou9w6cy2cabrdekcrnyi,2022-01-11 21:45:54.163,2022-11-01 21:45:54.000,2,1,4.0,2169.0,739.0
897,ol3xw67gd00ueda6k5rf,2022-01-11 21:45:55.696,2022-11-01 15:45:55.000,1,1,3.0,0.0,0.0
898,ol3xw67gd00ueda6k5rf,2022-01-11 21:45:57.161,2022-11-01 15:45:57.000,1,1,1.0,0.0,0.0
899,4avbiz0vfqpub6gfu2xd,2022-01-11 21:46:02.295,2022-11-01 21:46:02.000,3,2,3.0,2361.0,1339.0
900,ol3xw67gd00ueda6k5rf,2022-01-11 21:46:07.366,2022-11-01 15:46:07.000,1,1,1.0,0.0,0.0
901,telz6dr5wqxvg2orqymz,2022-01-11 21:46:10.021,2022-11-01 22:46:10.000,3,1,1.0,2793.0,1430.0
902,telz6dr5wqxvg2orqymz,2022-01-11 21:46:10.260,2022-11-01 22:46:10.000,3,1,1.0,2793.0,1430.0
903,telz6dr5wqxvg2orqymz,2022-01-11 21:46:10.974,2022-11-01 22:46:10.000,3,1,1.0,2793.0,1430.0
904,telz6dr5wqxvg2orqymz,2022-01-11 21:46:11.147,2022-11-01 22:46:11.000,3,1,1.0,2793.0,1430.0
905,telz6dr5wqxvg2orqymz,2022-01-11 21:46:11.274,2022-11-01 22:46:11.000,3,1,1.0,2793.0,1430.0
906,telz6dr5wqxvg2orqymz,2022-01-11 21:46:11.443,2022-11-01 22:46:11.000,3,1,1.0,2793.0,1430.0
907,ol3xw67gd00ueda6k5rf,2022-01-11 21:46:11.498,2022-11-01 15:46:11.000,1,1,1.0,0.0,0.0
908,4avbiz0vfqpub6gfu2xd,2022-01-11 21:46:12.238,2022-11-01 21:46:12.000,3,2,1.0,1190.0,993.0
909,46nlmc4dbatyjaoi7i2i,2022-01-11 21:46:12.450,2022-11-01 22:46:12.000,3,2,3.0,1641.0,2649.0
910,ol3xw67gd00ueda6k5rf,2022-01-11 21:46:15.687,2022-11-01 15:46:15.000,1,1,1.0,0.0,0.0
911,ou9w6cy2cabrdekcrnyi,2022-01-11 21:46:16.703,2022-11-01 21:46:16.000,2,1,4.0,1507.0,3657.0
912,ol3xw67gd00ueda6k5rf,2022-01-11 21:46:16.610,2022-11-01 15:46:16.000,1,1,1.0,0.0,0.0
913,ol3xw67gd00ueda6k5rf,2022-01-11 21:46:17.811,2022-11-01 15:46:17.000,1,1,1.0,0.0,0.0
914,ol3xw67gd00ueda6k5rf,2022-01-11 21:46:18.740,2022-11-01 15:46:18.000,1,1,1.0,0.0,0.0
915,ol3xw67gd00ueda6k5rf,2022-01-11 21:46:19.112,2022-11-01 15:46:19.000,1,1,1.0,0.0,0.0
916,ol3xw67gd00ueda6k5rf,2022-01-11 21:46:19.273,2022-11-01 15:46:19.000,1,1,1.0,0.0,0.0
917,ol3xw67gd00ueda6k5rf,2022-01-11 21:46:19.435,2022-11-01 15:46:19.000,1,1,1.0,0.0,0.0
918,ol3xw67gd00ueda6k5rf,2022-01-11 21:46:19.589,2022-11-01 15:46:19.000,1,1,1.0,0.0,0.0
919,ol3xw67gd00ueda6k5rf,2022-01-11 21:46:19.749,2022-11-01 15:46:19.000,1,1,1.0,0.0,0.0
920,4avbiz0vfqpub6gfu2xd,2022-01-11 21:46:22.151,2022-11-01 21:46:22.000,3,2,1.0,2654.0,921.0
921,ezi6la3nifmlteq7oc7a,2022-01-11 21:46:22.826,2022-11-01 21:46:22.000,4,1,1.0,719.0,1190.0
922,ezi6la3nifmlteq7oc7a,2022-01-11 21:46:25.265,2022-11-01 21:46:25.000,4,1,1.0,883.0,1127.0
923,it3gqaj39zfkgvnn39f2,2022-01-11 21:46:31.515,2022-11-01 15:46:31.000,1,1,2.0,192.0,412.0
924,46nlmc4dbatyjaoi7i2i,2022-01-11 21:46:28.765,2022-11-01 22:46:28.000,3,2,3.0,2462.0,3744.0
925,113kn5kjd0pp2qti1g7n,2022-01-11 21:46:37.852,2022-11-01 22:46:37.000,3,1,4.0,3705.0,791.0
926,z3qp2utbmm1kbsnxalon,2022-01-11 21:46:37.812,2022-11-01 21:46:37.000,3,1,1.0,2164.0,921.0
927,z3qp2utbmm1kbsnxalon,2022-01-11 21:46:38.070,2022-11-01 21:46:38.000,3,1,1.0,2164.0,921.0
928,z3qp2utbmm1kbsnxalon,2022-01-11 21:46:38.932,2022-11-01 21:46:38.000,3,1,1.0,2207.0,791.0
929,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:46:40.056,2022-11-01 21:46:40.000,3,2,4.0,3000.0,3528.0
930,z3qp2utbmm1kbsnxalon,2022-01-11 21:46:40.028,2022-11-01 21:46:40.000,3,1,1.0,2270.0,811.0
931,4avbiz0vfqpub6gfu2xd,2022-01-11 21:46:40.708,2022-11-01 21:46:40.000,3,2,1.0,2908.0,1939.0
932,4avbiz0vfqpub6gfu2xd,2022-01-11 21:46:41.011,2022-11-01 21:46:41.000,3,2,1.0,2937.0,1977.0
933,4avbiz0vfqpub6gfu2xd,2022-01-11 21:46:41.309,2022-11-01 21:46:41.000,3,2,1.0,3009.0,1977.0
934,4avbiz0vfqpub6gfu2xd,2022-01-11 21:46:41.648,2022-11-01 21:46:41.000,3,2,1.0,3081.0,1982.0
935,ou9w6cy2cabrdekcrnyi,2022-01-11 21:46:44.227,2022-11-01 21:46:44.000,2,1,4.0,2443.0,3331.0
936,46nlmc4dbatyjaoi7i2i,2022-01-11 21:46:42.660,2022-11-01 22:46:42.000,3,2,3.0,192.0,2990.0
937,z3qp2utbmm1kbsnxalon,2022-01-11 21:46:46.757,2022-11-01 21:46:46.000,3,1,1.0,2889.0,168.0
938,ezi6la3nifmlteq7oc7a,2022-01-11 21:46:46.962,2022-11-01 21:46:46.000,4,1,1.0,2548.0,1775.0
939,ezi6la3nifmlteq7oc7a,2022-01-11 21:46:47.286,2022-11-01 21:46:47.000,4,1,1.0,2625.0,1775.0
940,ezi6la3nifmlteq7oc7a,2022-01-11 21:46:47.723,2022-11-01 21:46:47.000,4,1,1.0,2668.0,1713.0
941,z3qp2utbmm1kbsnxalon,2022-01-11 21:46:48.344,2022-11-01 21:46:48.000,3,1,1.0,2644.0,163.0
942,4avbiz0vfqpub6gfu2xd,2022-01-11 21:46:50.561,2022-11-01 21:46:50.000,3,2,1.0,3076.0,2740.0
943,z3qp2utbmm1kbsnxalon,2022-01-11 21:46:50.956,2022-11-01 21:46:50.000,3,1,1.0,2174.0,288.0
944,ezi6la3nifmlteq7oc7a,2022-01-11 21:46:52.847,2022-11-01 21:46:52.000,4,1,1.0,2870.0,1612.0
945,ezi6la3nifmlteq7oc7a,2022-01-11 21:46:53.557,2022-11-01 21:46:53.000,4,1,1.0,2774.0,1574.0
946,4avbiz0vfqpub6gfu2xd,2022-01-11 21:46:55.982,2022-11-01 21:46:55.000,3,2,1.0,2289.0,2428.0
947,z3qp2utbmm1kbsnxalon,2022-01-11 21:46:56.154,2022-11-01 21:46:56.000,3,1,1.0,2174.0,806.0
948,z3qp2utbmm1kbsnxalon,2022-01-11 21:46:56.809,2022-11-01 21:46:56.000,3,1,1.0,2303.0,806.0
949,z3qp2utbmm1kbsnxalon,2022-01-11 21:46:58.922,2022-11-01 21:46:58.000,3,1,1.0,2697.0,911.0
950,ezi6la3nifmlteq7oc7a,2022-01-11 21:47:00.676,2022-11-01 21:47:00.000,4,1,1.0,3086.0,1651.0
951,46nlmc4dbatyjaoi7i2i,2022-01-11 21:47:00.390,2022-11-01 22:47:00.000,3,2,3.0,2688.0,1679.0
952,ezi6la3nifmlteq7oc7a,2022-01-11 21:47:02.092,2022-11-01 21:47:02.000,4,1,1.0,3043.0,1799.0
953,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:03.365,2022-11-01 21:47:03.000,3,1,1.0,3072.0,787.0
954,vwj2626e7a422of6gi5t,2022-01-11 21:47:04.109,2022-11-01 22:47:04.000,1,2,2.0,3840.0,1070.0
955,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:05.692,2022-11-01 21:47:05.000,3,1,1.0,3508.0,676.0
956,4avbiz0vfqpub6gfu2xd,2022-01-11 21:47:08.336,2022-11-01 21:47:08.000,3,2,1.0,715.0,2961.0
957,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:07.934,2022-11-01 21:47:07.000,3,1,1.0,3801.0,950.0
958,spc2yl71ibwk8osdahlp,2022-01-11 21:47:07.163,2022-11-01 22:47:07.000,1,3,3.0,192.0,1132.0
959,4avbiz0vfqpub6gfu2xd,2022-01-11 21:47:08.614,2022-11-01 21:47:08.000,3,2,1.0,647.0,2961.0
960,ezi6la3nifmlteq7oc7a,2022-01-11 21:47:07.811,2022-11-01 21:47:07.000,4,1,1.0,3129.0,2380.0
961,spc2yl71ibwk8osdahlp,2022-01-11 21:47:08.119,2022-11-01 22:47:08.000,1,3,3.0,249.0,1075.0
962,1a5wwotzbjq08vnfuyua,2022-01-11 21:47:09.584,2022-11-01 22:47:09.000,3,2,3.0,2169.0,916.0
963,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:10.830,2022-11-01 21:47:10.000,3,1,1.0,3470.0,1123.0
964,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:11.116,2022-11-01 21:47:11.000,3,1,1.0,3470.0,1190.0
965,ezi6la3nifmlteq7oc7a,2022-01-11 21:47:10.841,2022-11-01 21:47:10.000,4,1,1.0,3206.0,2721.0
966,1a5wwotzbjq08vnfuyua,2022-01-11 21:47:10.693,2022-11-01 22:47:10.000,3,2,4.0,2169.0,1017.0
967,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:11.713,2022-11-01 21:47:11.000,3,1,1.0,3470.0,1343.0
968,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:12.753,2022-11-01 21:47:12.000,3,1,1.0,3408.0,1555.0
969,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:13.075,2022-11-01 21:47:13.000,3,1,1.0,3408.0,1641.0
970,it3gqaj39zfkgvnn39f2,2022-01-11 21:47:17.216,2022-11-01 15:47:17.000,1,1,1.0,1199.0,1420.0
971,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:14.699,2022-11-01 21:47:14.000,3,1,1.0,3158.0,1804.0
972,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:14.873,2022-11-01 21:47:14.000,3,1,1.0,3177.0,1828.0
973,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:15.770,2022-11-01 21:47:15.000,3,1,1.0,3307.0,1939.0
974,it3gqaj39zfkgvnn39f2,2022-01-11 21:47:19.190,2022-11-01 15:47:19.000,1,1,3.0,1199.0,1420.0
975,spc2yl71ibwk8osdahlp,2022-01-11 21:47:15.115,2022-11-01 22:47:15.000,1,3,1.0,532.0,2126.0
976,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:16.252,2022-11-01 21:47:16.000,3,1,1.0,3307.0,2063.0
977,4avbiz0vfqpub6gfu2xd,2022-01-11 21:47:19.632,2022-11-01 21:47:19.000,3,2,1.0,2015.0,3619.0
978,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:19.180,2022-11-01 21:47:19.000,3,1,1.0,3600.0,1924.0
979,4avbiz0vfqpub6gfu2xd,2022-01-11 21:47:19.845,2022-11-01 21:47:19.000,3,2,1.0,2068.0,3619.0
980,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:19.431,2022-11-01 21:47:19.000,3,1,1.0,3532.0,1924.0
981,4avbiz0vfqpub6gfu2xd,2022-01-11 21:47:20.296,2022-11-01 21:47:20.000,3,2,1.0,2174.0,3619.0
982,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:24.350,2022-11-01 21:47:24.000,3,1,1.0,2697.0,1915.0
983,spc2yl71ibwk8osdahlp,2022-01-11 21:47:26.427,2022-11-01 22:47:26.000,1,3,3.0,1684.0,1142.0
984,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:29.377,2022-11-01 21:47:29.000,3,1,1.0,2035.0,1689.0
985,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:30.180,2022-11-01 21:47:30.000,3,1,1.0,1852.0,1689.0
986,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:30.337,2022-11-01 21:47:30.000,3,1,1.0,1819.0,1689.0
987,z3qp2utbmm1kbsnxalon,2022-01-11 21:47:30.528,2022-11-01 21:47:30.000,3,1,1.0,1814.0,1646.0
988,1a5wwotzbjq08vnfuyua,2022-01-11 21:47:34.728,2022-11-01 22:47:34.000,3,2,4.0,3427.0,1430.0
989,telz6dr5wqxvg2orqymz,2022-01-11 21:47:42.437,2022-11-01 22:47:42.000,3,2,3.0,2827.0,1257.0
990,46nlmc4dbatyjaoi7i2i,2022-01-11 21:47:56.382,2022-11-01 22:47:56.000,3,3,1.0,273.0,297.0
991,46nlmc4dbatyjaoi7i2i,2022-01-11 21:47:56.507,2022-11-01 22:47:56.000,3,3,1.0,259.0,297.0
992,46nlmc4dbatyjaoi7i2i,2022-01-11 21:47:56.655,2022-11-01 22:47:56.000,3,3,1.0,249.0,292.0
993,46nlmc4dbatyjaoi7i2i,2022-01-11 21:47:56.818,2022-11-01 22:47:56.000,3,3,1.0,249.0,273.0
994,46nlmc4dbatyjaoi7i2i,2022-01-11 21:47:56.980,2022-11-01 22:47:56.000,3,3,1.0,249.0,254.0
995,46nlmc4dbatyjaoi7i2i,2022-01-11 21:47:57.151,2022-11-01 22:47:57.000,3,3,1.0,235.0,249.0
996,46nlmc4dbatyjaoi7i2i,2022-01-11 21:47:57.322,2022-11-01 22:47:57.000,3,3,1.0,216.0,249.0
997,46nlmc4dbatyjaoi7i2i,2022-01-11 21:47:57.486,2022-11-01 22:47:57.000,3,3,1.0,196.0,249.0
998,46nlmc4dbatyjaoi7i2i,2022-01-11 21:47:57.659,2022-11-01 22:47:57.000,3,3,1.0,177.0,249.0
999,46nlmc4dbatyjaoi7i2i,2022-01-11 21:47:57.795,2022-11-01 22:47:57.000,3,3,1.0,163.0,249.0
1000,1a5wwotzbjq08vnfuyua,2022-01-11 21:48:01.749,2022-11-01 22:48:01.000,3,2,4.0,2846.0,911.0
1001,46nlmc4dbatyjaoi7i2i,2022-01-11 21:48:02.562,2022-11-01 22:48:02.000,3,3,4.0,57.0,633.0
1002,4avbiz0vfqpub6gfu2xd,2022-01-11 21:48:06.448,2022-11-01 21:48:06.000,3,3,1.0,695.0,38.0
1003,4avbiz0vfqpub6gfu2xd,2022-01-11 21:48:06.651,2022-11-01 21:48:06.000,3,3,1.0,729.0,38.0
1004,4avbiz0vfqpub6gfu2xd,2022-01-11 21:48:06.802,2022-11-01 21:48:06.000,3,3,1.0,758.0,38.0
1005,4avbiz0vfqpub6gfu2xd,2022-01-11 21:48:06.960,2022-11-01 21:48:06.000,3,3,1.0,787.0,38.0
1006,4avbiz0vfqpub6gfu2xd,2022-01-11 21:48:07.084,2022-11-01 21:48:07.000,3,3,1.0,811.0,38.0
1007,telz6dr5wqxvg2orqymz,2022-01-11 21:48:14.273,2022-11-01 22:48:14.000,3,2,3.0,3105.0,979.0
1008,ou9w6cy2cabrdekcrnyi,2022-01-11 21:48:17.478,2022-11-01 21:48:17.000,2,2,4.0,1281.0,2111.0
1009,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:20.101,2022-11-01 21:48:20.000,1,1,1.0,820.0,2231.0
1010,z3qp2utbmm1kbsnxalon,2022-01-11 21:48:21.406,2022-11-01 21:48:21.000,3,2,4.0,1761.0,955.0
1011,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:22.635,2022-11-01 21:48:22.000,1,1,1.0,820.0,2231.0
1012,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:24.201,2022-11-01 21:48:24.000,1,1,1.0,820.0,2231.0
1013,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:28.723,2022-11-01 21:48:28.000,1,1,1.0,1137.0,2342.0
1014,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:28.903,2022-11-01 21:48:28.000,1,1,1.0,1137.0,2342.0
1015,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:29.107,2022-11-01 21:48:29.000,1,1,1.0,1137.0,2342.0
1016,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:29.360,2022-11-01 21:48:29.000,1,1,1.0,1137.0,2342.0
1017,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:29.561,2022-11-01 21:48:29.000,1,1,1.0,1137.0,2342.0
1018,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:29.725,2022-11-01 21:48:29.000,1,1,1.0,1137.0,2342.0
1019,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:29.877,2022-11-01 21:48:29.000,1,1,1.0,1137.0,2342.0
1020,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:30.028,2022-11-01 21:48:30.000,1,1,1.0,1137.0,2342.0
1021,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:30.196,2022-11-01 21:48:30.000,1,1,1.0,1137.0,2342.0
1022,1a5wwotzbjq08vnfuyua,2022-01-11 21:48:30.744,2022-11-01 22:48:30.000,3,2,4.0,3779.0,2822.0
1023,z3qp2utbmm1kbsnxalon,2022-01-11 21:48:43.319,2022-11-01 21:48:43.000,3,2,1.0,1588.0,2198.0
1024,telz6dr5wqxvg2orqymz,2022-01-11 21:48:48.162,2022-11-01 22:48:48.000,3,2,3.0,3638.0,993.0
1025,ezi6la3nifmlteq7oc7a,2022-01-11 21:48:48.029,2022-11-01 21:48:48.000,4,2,2.0,1963.0,1425.0
1026,ou9w6cy2cabrdekcrnyi,2022-01-11 21:48:51.375,2022-11-01 21:48:51.000,2,2,4.0,2760.0,2505.0
1027,z3qp2utbmm1kbsnxalon,2022-01-11 21:48:50.795,2022-11-01 21:48:50.000,3,2,4.0,1147.0,2164.0
1028,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:54.102,2022-11-01 21:48:54.000,1,1,1.0,921.0,3850.0
1029,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:54.269,2022-11-01 21:48:54.000,1,1,1.0,921.0,3850.0
1030,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:54.408,2022-11-01 21:48:54.000,1,1,1.0,921.0,3850.0
1031,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:54.555,2022-11-01 21:48:54.000,1,1,1.0,921.0,3850.0
1032,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:54.706,2022-11-01 21:48:54.000,1,1,1.0,921.0,3850.0
1033,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:54.853,2022-11-01 21:48:54.000,1,1,1.0,921.0,3850.0
1034,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:55.017,2022-11-01 21:48:55.000,1,1,1.0,921.0,3850.0
1035,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:55.179,2022-11-01 21:48:55.000,1,1,1.0,921.0,3850.0
1036,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:55.345,2022-11-01 21:48:55.000,1,1,1.0,921.0,3850.0
1037,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:55.498,2022-11-01 21:48:55.000,1,1,1.0,921.0,3850.0
1038,sdfkctkbzxp73tflp4o6,2022-01-11 21:48:55.690,2022-11-01 21:48:55.000,1,1,1.0,921.0,3850.0
1039,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:49:01.101,2022-11-01 21:49:01.000,3,3,1.0,552.0,249.0
1040,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:49:01.658,2022-11-01 21:49:01.000,3,3,1.0,552.0,297.0
1041,113kn5kjd0pp2qti1g7n,2022-01-11 21:49:08.361,2022-11-01 22:49:08.000,3,2,4.0,3528.0,734.0
1042,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:49:11.711,2022-11-01 21:49:11.000,3,3,4.0,1065.0,95.0
1043,ou9w6cy2cabrdekcrnyi,2022-01-11 21:49:13.974,2022-11-01 21:49:13.000,2,2,3.0,3640.0,2193.0
1044,it3gqaj39zfkgvnn39f2,2022-01-11 21:49:20.321,2022-11-01 15:49:20.000,1,2,3.0,2092.0,801.0
1045,z3qp2utbmm1kbsnxalon,2022-01-11 21:49:17.632,2022-11-01 21:49:17.000,3,2,4.0,1895.0,3446.0
1046,z3qp2utbmm1kbsnxalon,2022-01-11 21:49:17.818,2022-11-01 21:49:17.000,3,2,4.0,1895.0,3446.0
1047,it3gqaj39zfkgvnn39f2,2022-01-11 21:49:21.511,2022-11-01 15:49:21.000,1,2,3.0,2092.0,801.0
1048,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:49:19.869,2022-11-01 21:49:19.000,3,3,1.0,931.0,168.0
1049,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:49:20.885,2022-11-01 21:49:20.000,3,3,1.0,820.0,168.0
1050,ezi6la3nifmlteq7oc7a,2022-01-11 21:49:22.103,2022-11-01 21:49:22.000,4,2,4.0,883.0,2659.0
1051,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:49:24.815,2022-11-01 21:49:24.000,3,3,1.0,710.0,432.0
1052,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:49:24.951,2022-11-01 21:49:24.000,3,3,1.0,710.0,441.0
1053,b4sxsyfz8ie7tn60qe7j,2022-01-11 21:49:33.093,2022-11-01 21:49:33.000,3,3,1.0,158.0,700.0
1054,ou9w6cy2cabrdekcrnyi,2022-01-11 21:49:37.159,2022-11-01 21:49:37.000,2,2,2.0,2785.0,600.0
1055,z3qp2utbmm1kbsnxalon,2022-01-11 21:49:42.566,2022-11-01 21:49:42.000,3,2,4.0,1046.0,3393.0
1056,sdfkctkbzxp73tflp4o6,2022-01-11 21:49:58.523,2022-11-01 21:49:58.000,1,2,2.0,2025.0,2769.0
1057,sdfkctkbzxp73tflp4o6,2022-01-11 21:49:59.176,2022-11-01 21:49:59.000,1,2,4.0,2025.0,2769.0
1058,sdfkctkbzxp73tflp4o6,2022-01-11 21:49:59.365,2022-11-01 21:49:59.000,1,2,4.0,2025.0,2769.0
1059,sdfkctkbzxp73tflp4o6,2022-01-11 21:49:59.511,2022-11-01 21:49:59.000,1,2,4.0,2025.0,2769.0
1060,sdfkctkbzxp73tflp4o6,2022-01-11 21:49:59.659,2022-11-01 21:49:59.000,1,2,4.0,2025.0,2769.0
1061,1a5wwotzbjq08vnfuyua,2022-01-11 21:50:07.026,2022-11-01 22:50:07.000,3,3,4.0,220.0,264.0
1062,1a5wwotzbjq08vnfuyua,2022-01-11 21:50:28.373,2022-11-01 22:50:28.000,3,3,1.0,105.0,1929.0
1063,1a5wwotzbjq08vnfuyua,2022-01-11 21:50:28.617,2022-11-01 22:50:28.000,3,3,1.0,105.0,1972.0
1064,1a5wwotzbjq08vnfuyua,2022-01-11 21:50:28.792,2022-11-01 22:50:28.000,3,3,1.0,105.0,2006.0
1065,sdfkctkbzxp73tflp4o6,2022-01-11 21:50:34.873,2022-11-01 21:50:34.000,1,2,4.0,1180.0,1175.0
1066,ou9w6cy2cabrdekcrnyi,2022-01-11 21:50:37.279,2022-11-01 21:50:37.000,2,3,4.0,177.0,494.0
1067,1a5wwotzbjq08vnfuyua,2022-01-11 21:50:50.500,2022-11-01 22:50:50.000,3,3,4.0,2188.0,3057.0
1068,z3qp2utbmm1kbsnxalon,2022-01-11 21:50:54.012,2022-11-01 21:50:54.000,3,3,1.0,734.0,0.0
1069,jp99poyetin2l5svk45e,2022-01-11 21:50:49.840,2022-11-01 15:50:49.000,4,2,1.0,945.0,854.0
1070,ou9w6cy2cabrdekcrnyi,2022-01-11 21:50:57.979,2022-11-01 21:50:57.000,2,3,4.0,513.0,537.0
1071,ou9w6cy2cabrdekcrnyi,2022-01-11 21:50:58.113,2022-11-01 21:50:58.000,2,3,4.0,508.0,552.0
1072,jp99poyetin2l5svk45e,2022-01-11 21:50:51.731,2022-11-01 15:50:51.000,4,2,1.0,1036.0,724.0
1073,z3qp2utbmm1kbsnxalon,2022-01-11 21:50:58.170,2022-11-01 21:50:58.000,3,3,1.0,1281.0,340.0
1074,jp99poyetin2l5svk45e,2022-01-11 21:50:52.787,2022-11-01 15:50:52.000,4,2,1.0,1036.0,619.0
1075,it3gqaj39zfkgvnn39f2,2022-01-11 21:51:06.070,2022-11-01 15:51:06.000,1,3,3.0,1300.0,19.0
